node_id,node_type,x_coord,y_coord,name,yard_type,yard_level,railroad_id,num_tracks,handling_capacity,handling_cost,is_interchange,allowed_commodities,allowed_traversal,datasource
63031,micro,-88.12165118,40.40057628,,,,-1,,,,,,,
63032,micro,-87.60361418,40.76878189,,,,-1,,,,,,,
63033,micro,-87.60289459,40.72504453,,,,-1,,,,,,,
63034,micro,-87.60414659,40.79965197,,,,-1,,,,,,,
63035,micro,-89.46676946,41.38537934,,,,-1,,,,,,,
63036,micro,-89.36386858,41.42538808,,,,-1,,,,,,,
63037,micro,-87.52519721,41.6307316,,,,-1,,,,,,,
63038,micro,-87.51724025,41.63027893,,,,-1,,,,,,,
63039,micro,-87.52527662,41.54862066,,,,-1,,,,,,,
63040,micro,-87.51981336,41.54624957,,,,-1,,,,,,,
63041,micro,-88.28304808,41.20779886,,,,-1,,,,,,,
63042,micro,-88.25328488,41.23138969,,,,-1,,,,,,,
63043,micro,-88.57026277,41.19088342,,,,-1,,,,,,,
63044,micro,-88.50174087,41.21594359,,,,-1,,,,,,,
63045,micro,-88.3066582,41.18905772,,,,-1,,,,,,,
63046,micro,-88.38216923,41.12896608,,,,-1,,,,,,,
63047,micro,-88.08252851,41.55865927,,,,-1,,,,,,,
63048,micro,-88.40529514,41.110549,,,,-1,,,,,,,
63049,micro,-89.04728083,41.01238585,,,,-1,,,,,,,
63050,micro,-88.98834702,41.02066872,,,,-1,,,,,,,
63051,micro,-88.93065365,41.02874444,,,,-1,,,,,,,
63052,micro,-89.97877001,41.70109,,,,-1,,,,,,,
63053,micro,-89.97933468,41.69800104,,,,-1,,,,,,,
63054,micro,-89.56754001,40.81417,,,,-1,,,,,,,
63055,micro,-89.55327611,40.72504378,,,,-1,,,,,,,
63056,micro,-89.48260001,40.92664,,,,-1,,,,,,,
63057,micro,-89.48121301,40.92969531,,,,-1,,,,,,,
63058,micro,-88.83100001,41.13707001,,,,-1,,,,,,,
63060,gate,-88.81382683,41.13898825,,,,-1,,,,,,,
63061,micro,-88.82459228,41.12141038,,,,-1,,,,,,,
63062,gate,-88.82324805,41.13146935,,,,-1,,,,,,,
63063,micro,-87.99629364,41.68575756,,,,-1,,,,,,,
63064,micro,-89.36266001,41.99797,,,,-1,,,,,,,
63065,micro,-88.81634501,41.35133355,,,,-1,,,,,,,
63066,micro,-88.77072879,41.34194643,,,,-1,,,,,,,
63067,micro,-88.868478,41.35204924,,,,-1,,,,,,,
63068,micro,-88.83402056,41.35466344,,,,-1,,,,,,,
63069,micro,-88.94108125,41.79606064,,,,-1,,,,,,,
63070,micro,-89.50345467,41.29219968,,,,-1,,,,,,,
63071,micro,-87.94743521,40.23902152,,,,-1,,,,,,,
63072,micro,-87.9294068,40.27093397,,,,-1,,,,,,,
63073,micro,-88.11119527,39.92739316,,,,-1,,,,,,,
63074,micro,-88.0857382,39.96771044,,,,-1,,,,,,,
63075,micro,-88.5540435,40.15587774,,,,-1,,,,,,,
63076,micro,-88.41977491,39.95268623,,,,-1,,,,,,,
63077,micro,-88.37346905,39.96173982,,,,-1,,,,,,,
63078,micro,-88.29329115,39.97738164,,,,-1,,,,,,,
63079,micro,-88.25938706,39.9843396,,,,-1,,,,,,,
63080,micro,-88.25884346,39.98446529,,,,-1,,,,,,,
63081,micro,-88.23398391,39.99021363,,,,-1,,,,,,,
63082,micro,-88.86622285,41.04817925,,,,-1,,,,,,,
63083,micro,-88.86953876,41.0425378,,,,-1,,,,,,,
63084,micro,-88.68225471,40.80694269,,,,-1,,,,,,,
63085,micro,-88.66082353,40.8413324,,,,-1,,,,,,,
63086,micro,-88.6410695,40.87296368,,,,-1,,,,,,,
63087,micro,-88.63701887,40.87943186,,,,-1,,,,,,,
63088,micro,-88.62963304,40.89080195,,,,-1,,,,,,,
63089,micro,-88.6038269,40.91860605,,,,-1,,,,,,,
63090,micro,-89.47646393,40.93110221,,,,-1,,,,,,,
63091,micro,-89.46148935,40.92909645,,,,-1,,,,,,,
63092,micro,-87.95156845,40.03537827,,,,-1,,,,,,,
63093,micro,-89.91449524,41.79519549,,,,-1,,,,,,,
63094,micro,-89.86935242,41.78404026,,,,-1,,,,,,,
63095,micro,-90.02842561,41.83473921,,,,-1,,,,,,,
63096,micro,-89.96643494,41.80831125,,,,-1,,,,,,,
63097,micro,-89.79981567,41.78674648,,,,-1,,,,,,,
63098,micro,-89.76886175,41.78800123,,,,-1,,,,,,,
63099,micro,-89.75677605,41.78846343,,,,-1,,,,,,,
63100,micro,-89.68968366,41.78745701,,,,-1,,,,,,,
63101,micro,-89.63075861,41.79129242,,,,-1,,,,,,,
63102,micro,-88.1682248,40.6261546,,,,-1,,,,,,,
63103,micro,-88.14265305,40.64922584,,,,-1,,,,,,,
63104,micro,-88.12127717,40.66859047,,,,-1,,,,,,,
63105,micro,-87.74154505,40.77551155,,,,-1,,,,,,,
63106,micro,-88.24807001,40.56864001,,,,-1,,,,,,,
63107,micro,-89.59271511,40.68655309,,,,-1,,,,,,,
63108,micro,-89.61298656,40.67354603,,,,-1,,,,,,,
63109,micro,-89.60915168,40.67600717,,,,-1,,,,,,,
63110,micro,-87.83307992,41.79114851,,,,-1,,,,,,,
63111,micro,-87.83661201,41.790887,,,,-1,,,,,,,
63112,micro,-87.56718793,40.13641921,,,,-1,,,,,,,
63113,micro,-87.5623756,40.13269152,,,,-1,,,,,,,
63114,micro,-87.61680678,40.13765993,,,,-1,,,,,,,
63115,micro,-87.58913749,40.15787615,,,,-1,,,,,,,
63116,micro,-87.55713028,40.1796704,,,,-1,,,,,,,
63117,micro,-87.53075339,40.19762713,,,,-1,,,,,,,
63118,micro,-87.59282947,40.48949217,,,,-1,,,,,,,
63119,micro,-87.70113266,40.06430615,,,,-1,,,,,,,
63120,gate,-87.66403415,40.08821602,,,,-1,,,,,,,
63121,micro,-88.48093001,40.28123,,,,-1,,,,,,,
63122,micro,-87.54186173,40.11680116,,,,-1,,,,,,,
63123,micro,-87.53172449,40.10896037,,,,-1,,,,,,,
63124,micro,-87.58596184,40.1600385,,,,-1,,,,,,,
63125,micro,-87.54389515,40.11837628,,,,-1,,,,,,,
63126,micro,-87.61534167,40.20684044,,,,-1,,,,,,,
63127,gate,-87.57647756,40.13866135,,,,-1,,,,,,,
63128,micro,-87.6149568,40.14094304,,,,-1,,,,,,,
63129,micro,-87.61496296,40.13991964,,,,-1,,,,,,,
63130,micro,-88.71971891,40.7466371,,,,-1,,,,,,,
63131,micro,-88.71376429,40.75623785,,,,-1,,,,,,,
63132,micro,-87.71328184,41.02604203,,,,-1,,,,,,,
63133,micro,-87.65460596,41.16493047,,,,-1,,,,,,,
63134,micro,-89.82292992,40.92091157,,,,-1,,,,,,,
63135,micro,-89.75180119,40.92280021,,,,-1,,,,,,,
63136,micro,-89.66313736,40.93194427,,,,-1,,,,,,,
63137,micro,-89.63126223,40.93966304,,,,-1,,,,,,,
63138,micro,-89.52614959,40.92632405,,,,-1,,,,,,,
63139,micro,-88.15895292,40.00752921,,,,-1,,,,,,,
63140,micro,-89.72750568,41.78874056,,,,-1,,,,,,,
63141,gate,-88.23747535,40.12371615,,,,-1,,,,,,,
63143,micro,-88.24347481,40.10212677,,,,-1,,,,,,,
63144,micro,-88.25102575,40.05447885,,,,-1,,,,,,,
63145,micro,-88.86962048,41.35172217,,,,-1,,,,,,,
63146,micro,-88.51169917,40.21234897,,,,-1,,,,,,,
63147,micro,-88.51185397,40.21115882,,,,-1,,,,,,,
63148,micro,-88.26211968,39.98417188,,,,-1,,,,,,,
63149,micro,-88.26174128,39.98657543,,,,-1,,,,,,,
63150,micro,-88.45244115,39.9462956,,,,-1,,,,,,,
63151,micro,-88.48833978,40.26785208,,,,-1,,,,,,,
63152,micro,-87.54773488,41.72276938,,,,-1,,,,,,,
63153,micro,-87.87672785,40.37208719,,,,-1,,,,,,,
63154,micro,-87.85521948,40.4152364,,,,-1,,,,,,,
63155,micro,-88.11622297,40.67315745,,,,-1,,,,,,,
63156,micro,-88.06686001,40.71490001,,,,-1,,,,,,,
63157,micro,-87.94293363,40.91337977,,,,-1,,,,,,,
63158,micro,-87.99894238,40.76659936,,,,-1,,,,,,,
63159,micro,-87.99375938,40.77015093,,,,-1,,,,,,,
63160,micro,-87.9939093,40.76951356,,,,-1,,,,,,,
63161,micro,-87.99284509,40.77410412,,,,-1,,,,,,,
63162,micro,-90.17028619,41.83636746,,,,-1,,,,,,,
63163,micro,-90.11730195,41.85191438,,,,-1,,,,,,,
63164,micro,-88.08355717,40.49088513,,,,-1,,,,,,,
63165,micro,-87.73085503,40.86100469,,,,-1,,,,,,,
63166,micro,-87.59625001,40.56245,,,,-1,,,,,,,
63167,micro,-87.59490001,40.53324,,,,-1,,,,,,,
63168,micro,-88.37834001,40.46246,,,,-1,,,,,,,
63169,gate,-90.41751604,39.98800101,,,,-1,,,,,,,
63170,micro,-90.4180754,39.98190364,,,,-1,,,,,,,
63173,micro,-90.41987001,40.00827,,,,-1,,,,,,,
63174,micro,-90.43709711,40.03017501,,,,-1,,,,,,,
63175,micro,-90.41053691,40.0928721,,,,-1,,,,,,,
63176,micro,-87.79048883,40.55937115,,,,-1,,,,,,,
63177,micro,-87.78770733,40.56557547,,,,-1,,,,,,,
63178,micro,-87.89110065,40.34323864,,,,-1,,,,,,,
63179,micro,-87.99008252,40.78587111,,,,-1,,,,,,,
63180,micro,-87.88243775,41.07154523,,,,-1,,,,,,,
63181,micro,-87.87765239,41.08403619,,,,-1,,,,,,,
63182,micro,-87.87727812,41.0850131,,,,-1,,,,,,,
63183,micro,-87.87665129,41.08664929,,,,-1,,,,,,,
63185,micro,-87.86085281,41.14587718,,,,-1,,,,,,,
63186,micro,-87.85441331,41.17974273,,,,-1,,,,,,,
63187,micro,-87.85452949,41.17913306,,,,-1,,,,,,,
63188,micro,-87.85352792,41.18438919,,,,-1,,,,,,,
63189,micro,-87.85215226,41.19160851,,,,-1,,,,,,,
63190,micro,-87.85348896,41.18459362,,,,-1,,,,,,,
63191,micro,-87.85047682,41.20040105,,,,-1,,,,,,,
63192,micro,-87.73594197,41.43542119,,,,-1,,,,,,,
63193,micro,-87.72685657,41.45248748,,,,-1,,,,,,,
63194,micro,-87.72320225,41.45914541,,,,-1,,,,,,,
63195,micro,-87.65193888,41.86039863,,,,-1,,,,,,,
63196,micro,-87.64838952,41.86043557,,,,-1,,,,,,,
63198,gate,-87.67894312,41.77595254,,,,-1,,,,,,,
63200,micro,-89.06802887,41.00945756,,,,-1,,,,,,,
63201,micro,-90.1152002,41.91343057,,,,-1,,,,,,,
63202,micro,-90.10754001,41.92952,,,,-1,,,,,,,
63204,micro,-88.23926742,40.11937128,,,,-1,,,,,,,
63205,micro,-88.23790719,40.12267975,,,,-1,,,,,,,
63207,micro,-87.66890205,41.85976586,,,,-1,,,,,,,
63208,micro,-89.05203318,41.56690855,,,,-1,,,,,,,
63209,micro,-89.03786952,41.56953098,,,,-1,,,,,,,
63210,micro,-89.61390064,40.67297451,,,,-1,,,,,,,
63211,micro,-89.50170031,40.92909407,,,,-1,,,,,,,
63212,micro,-89.47931853,40.93392927,,,,-1,,,,,,,
63213,micro,-89.45610001,40.97313,,,,-1,,,,,,,
63214,micro,-89.61158001,40.66781,,,,-1,,,,,,,
63215,micro,-89.60429895,40.65807558,,,,-1,,,,,,,
63216,micro,-89.70232464,39.74510202,,,,-1,,,,,,,
63217,micro,-88.6177174,41.31675413,,,,-1,,,,,,,
63218,micro,-87.80300021,40.53146378,,,,-1,,,,,,,
63219,micro,-87.80977022,40.51632904,,,,-1,,,,,,,
63220,micro,-87.80456066,40.52797712,,,,-1,,,,,,,
63221,micro,-87.67330744,40.48764263,,,,-1,,,,,,,
63222,micro,-87.67111376,40.47153013,,,,-1,,,,,,,
63223,micro,-87.6709774,40.46866427,,,,-1,,,,,,,
63224,micro,-87.67050342,40.45870291,,,,-1,,,,,,,
63225,micro,-87.61404301,40.146869,,,,-1,,,,,,,
63226,micro,-88.60232114,40.28254432,,,,-1,,,,,,,
63227,micro,-89.20830684,40.28159797,,,,-1,,,,,,,
63228,micro,-89.17585337,40.3094077,,,,-1,,,,,,,
63229,micro,-87.52964403,40.19838023,,,,-1,,,,,,,
63230,micro,-87.5439712,41.72016322,,,,-1,,,,,,,
63231,micro,-87.5423847,41.71901816,,,,-1,,,,,,,
63232,micro,-89.61783095,41.79408251,,,,-1,,,,,,,
63233,micro,-89.73214312,41.78905758,,,,-1,,,,,,,
63234,micro,-89.73339644,41.78913235,,,,-1,,,,,,,
63235,micro,-89.68603001,41.96321001,,,,-1,,,,,,,
63237,micro,-88.95614291,40.1557195,,,,-1,,,,,,,
63238,micro,-87.82845947,41.7965899,,,,-1,,,,,,,
63239,micro,-86.6769364,40.34449735,,,,-1,,,,,,,
63240,micro,-86.54535368,40.28231947,,,,-1,,,,,,,
63241,micro,-89.01221266,41.34279669,,,,-1,,,,,,,
63242,micro,-88.68607887,40.80083048,,,,-1,,,,,,,
63243,micro,-89.63567753,39.82887665,,,,-1,,,,,,,
63244,micro,-88.78810827,40.64092518,,,,-1,,,,,,,
63245,micro,-88.75441914,40.69055198,,,,-1,,,,,,,
63246,micro,-88.20898645,41.88416855,,,,-1,,,,,,,
63247,micro,-88.19902823,41.88099625,,,,-1,,,,,,,
63248,micro,-88.0193952,41.49146461,,,,-1,,,,,,,
63249,micro,-87.89565933,41.49134439,,,,-1,,,,,,,
63250,micro,-87.51341209,41.497663,,,,-1,,,,,,,
63251,micro,-87.46412642,41.51016094,,,,-1,,,,,,,
63252,micro,-87.84368969,41.49219408,,,,-1,,,,,,,
63253,micro,-87.63374196,41.4959479,,,,-1,,,,,,,
63254,micro,-87.67994346,41.81602009,,,,-1,,,,,,,
63255,micro,-87.67933735,41.80756054,,,,-1,,,,,,,
63256,micro,-89.39921001,41.23368,,,,-1,,,,,,,
63257,micro,-88.19832068,40.11454313,,,,-1,,,,,,,
63258,micro,-88.19718321,40.11450128,,,,-1,,,,,,,
63259,micro,-88.60937937,41.31995835,,,,-1,,,,,,,
63260,micro,-88.08042999,41.52402637,,,,-1,,,,,,,
63261,micro,-88.0770734,41.52436694,,,,-1,,,,,,,
63262,micro,-88.06658361,41.52486321,,,,-1,,,,,,,
63263,micro,-88.05565006,41.52562758,,,,-1,,,,,,,
63264,micro,-88.82168428,41.35241826,,,,-1,,,,,,,
63265,micro,-87.82186484,41.78384471,,,,-1,,,,,,,
63266,micro,-87.80935849,41.79518598,,,,-1,,,,,,,
63267,micro,-87.63902959,41.82177814,,,,-1,,,,,,,
63268,micro,-87.63640591,41.82485499,,,,-1,,,,,,,
63269,micro,-87.73007338,41.44644492,,,,-1,,,,,,,
63270,gate,-87.64634744,41.60329301,,,,-1,,,,,,,
63271,micro,-87.81023672,41.76760067,,,,-1,,,,,,,
63272,gate,-87.8723018,41.89133813,,,,-1,,,,,,,
63273,micro,-87.86539658,41.89132167,,,,-1,,,,,,,
63274,micro,-87.83601096,41.78780223,,,,-1,,,,,,,
63275,micro,-89.62629375,40.66509086,,,,-1,,,,,,,
63276,gate,-88.16821596,41.41048005,,,,-1,,,,,,,
63277,micro,-85.16439235,41.08214809,,,,-1,,,,,,,
63278,micro,-85.16190256,41.08152726,,,,-1,,,,,,,
63281,micro,-85.16940489,41.07237374,,,,-1,,,,,,,
63282,micro,-85.16601263,41.0715926,,,,-1,,,,,,,
63283,micro,-87.43828321,41.61027781,,,,-1,,,,,,,
63284,micro,-87.46184125,41.61327216,,,,-1,,,,,,,
63285,micro,-87.46177089,41.60867951,,,,-1,,,,,,,
63286,micro,-87.46188022,41.61803773,,,,-1,,,,,,,
63287,micro,-86.078655,40.75494652,,,,-1,,,,,,,
63288,micro,-86.07378011,40.75723551,,,,-1,,,,,,,
63289,micro,-86.07275158,40.75758307,,,,-1,,,,,,,
63290,micro,-87.60721185,37.96797893,,,,-1,,,,,,,
63291,micro,-87.6049706,37.97085739,,,,-1,,,,,,,
63292,micro,-87.60961235,37.97100906,,,,-1,,,,,,,
63293,micro,-87.62769914,37.94247915,,,,-1,,,,,,,
63294,micro,-87.62659184,37.90169438,,,,-1,,,,,,,
63295,micro,-87.62160004,37.88828376,,,,-1,,,,,,,
63297,micro,-87.80047416,41.88704689,,,,-1,,,,,,,
63298,micro,-87.77487053,41.88741241,,,,-1,,,,,,,
63299,micro,-88.16624375,41.42987026,,,,-1,,,,,,,
63300,micro,-88.16274987,41.4492248,,,,-1,,,,,,,
63301,micro,-87.61874795,41.85765024,,,,-1,,,,,,,
63302,micro,-87.79594642,41.69145585,,,,-1,,,,,,,
63303,micro,-87.78056213,41.7033174,,,,-1,,,,,,,
63304,micro,-89.06244034,40.40667326,,,,-1,,,,,,,
63305,micro,-88.82908569,41.1063973,,,,-1,,,,,,,
63306,micro,-87.83851698,41.49228563,,,,-1,,,,,,,
63307,micro,-88.24438421,41.77480341,,,,-1,,,,,,,
63308,gate,-89.14874379,41.89120361,,,,-1,,,,,,,
63310,micro,-87.63933044,41.8513937,,,,-1,,,,,,,
63311,micro,-89.59895501,41.799108,,,,-1,,,,,,,
63312,micro,-89.48827263,40.93073831,,,,-1,,,,,,,
63313,micro,-89.48168413,40.93142141,,,,-1,,,,,,,
63314,micro,-89.49378491,40.93006332,,,,-1,,,,,,,
63315,micro,-89.65216502,40.93460129,,,,-1,,,,,,,
63316,gate,-90.38058306,40.90929178,,,,-1,,,,,,,
63317,micro,-88.34735355,41.72672395,,,,-1,,,,,,,
63318,micro,-88.11664732,41.39340166,,,,-1,,,,,,,
63319,micro,-90.74507955,39.70079159,,,,-1,,,,,,,
63320,micro,-90.76313211,39.7006842,,,,-1,,,,,,,
63321,micro,-91.11590969,39.70924171,,,,-1,,,,,,,
63322,micro,-88.94308502,39.84768624,,,,-1,,,,,,,
63323,micro,-89.61765682,40.67057317,,,,-1,,,,,,,
63324,micro,-89.61472089,40.67070914,,,,-1,,,,,,,
63325,micro,-88.10874089,41.405436,,,,-1,,,,,,,
63326,micro,-87.70416228,41.49494314,,,,-1,,,,,,,
63327,micro,-87.70301654,41.49705638,,,,-1,,,,,,,
63328,micro,-87.73750654,41.78074301,,,,-1,,,,,,,
63329,micro,-87.5320087,41.62554855,,,,-1,,,,,,,
63330,micro,-88.20913761,41.88201909,,,,-1,,,,,,,
63331,micro,-88.20940683,41.87845952,,,,-1,,,,,,,
63332,micro,-87.63946861,41.75507458,,,,-1,,,,,,,
63333,micro,-87.65861121,41.75785756,,,,-1,,,,,,,
63336,micro,-89.98486002,39.7240293,,,,-1,,,,,,,
63337,micro,-90.02481725,39.72397179,,,,-1,,,,,,,
63338,micro,-90.0405745,39.72393988,,,,-1,,,,,,,
63339,micro,-88.87182936,41.35115441,,,,-1,,,,,,,
63340,micro,-88.88560792,41.34464657,,,,-1,,,,,,,
63341,micro,-89.00718628,41.3427447,,,,-1,,,,,,,
63342,micro,-88.98688684,41.33830607,,,,-1,,,,,,,
63343,micro,-89.00943143,41.34283192,,,,-1,,,,,,,
63344,micro,-87.63613324,41.81914068,,,,-1,,,,,,,
63345,micro,-87.81017562,41.76606619,,,,-1,,,,,,,
63346,micro,-87.97103123,41.69505094,,,,-1,,,,,,,
63347,micro,-87.86048201,41.75816301,,,,-1,,,,,,,
63348,micro,-87.85126926,41.76962957,,,,-1,,,,,,,
63349,micro,-87.8508277,41.77023263,,,,-1,,,,,,,
63350,micro,-87.83623867,41.78742833,,,,-1,,,,,,,
63351,micro,-89.36419657,41.28859568,,,,-1,,,,,,,
63352,micro,-89.3536764,41.30364556,,,,-1,,,,,,,
63353,micro,-87.89749889,41.86971885,,,,-1,,,,,,,
63354,micro,-87.94016371,41.88217275,,,,-1,,,,,,,
63355,micro,-87.92048216,41.87641094,,,,-1,,,,,,,
63356,micro,-87.61214411,41.58999983,,,,-1,,,,,,,
63357,micro,-87.6168429,41.53163343,,,,-1,,,,,,,
63358,gate,-87.6370445,41.84745622,,,,-1,,,,,,,
63359,micro,-87.63691112,41.83842528,,,,-1,,,,,,,
63360,micro,-88.59801169,41.3243575,,,,-1,,,,,,,
63361,micro,-88.74238976,41.33610176,,,,-1,,,,,,,
63362,micro,-87.98826448,41.41999349,,,,-1,,,,,,,
63363,micro,-87.95999047,41.48510291,,,,-1,,,,,,,
63364,micro,-87.77905146,41.70445448,,,,-1,,,,,,,
63365,micro,-87.71187833,41.74243214,,,,-1,,,,,,,
63366,micro,-87.70022326,41.72084638,,,,-1,,,,,,,
63367,gate,-89.00287287,40.48684673,,,,-1,,,,,,,
63368,micro,-87.75887548,41.77089522,,,,-1,,,,,,,
63372,gate,-87.71613094,41.75873046,,,,-1,,,,,,,
63373,micro,-87.71358266,41.75748846,,,,-1,,,,,,,
63374,micro,-87.82486228,41.88689408,,,,-1,,,,,,,
63375,micro,-87.66788066,41.6480818,,,,-1,,,,,,,
63376,micro,-87.63327817,41.64991996,,,,-1,,,,,,,
63377,micro,-87.67044836,41.64771946,,,,-1,,,,,,,
63378,micro,-87.68463667,41.64793303,,,,-1,,,,,,,
63379,micro,-87.6775075,41.64693442,,,,-1,,,,,,,
63382,gate,-87.67824558,41.75004733,,,,-1,,,,,,,
63383,gate,-87.74202111,41.84488993,,,,-1,,,,,,,
63384,micro,-87.73918812,41.83925203,,,,-1,,,,,,,
63387,micro,-87.63684521,41.834628,,,,-1,,,,,,,
63388,micro,-89.00764771,40.4800715,,,,-1,,,,,,,
63389,micro,-89.00531963,40.48397705,,,,-1,,,,,,,
63390,micro,-87.63904322,41.74895731,,,,-1,,,,,,,
63391,micro,-87.61217251,41.6474181,,,,-1,,,,,,,
63392,micro,-87.67819157,41.7471411,,,,-1,,,,,,,
63393,micro,-87.68734358,41.73548482,,,,-1,,,,,,,
63394,micro,-87.68604574,41.69175804,,,,-1,,,,,,,
63395,micro,-87.71230885,41.75601933,,,,-1,,,,,,,
63397,gate,-87.65609451,41.70570782,,,,-1,,,,,,,
63398,micro,-87.65045557,41.72091798,,,,-1,,,,,,,
63399,gate,-87.64017045,41.79438042,,,,-1,,,,,,,
63400,micro,-87.63991639,41.7858914,,,,-1,,,,,,,
63402,gate,-87.67861836,41.76084329,,,,-1,,,,,,,
63403,micro,-89.28867752,39.85293358,,,,-1,,,,,,,
63404,gate,-87.62457552,41.6494602,,,,-1,,,,,,,
63406,gate,-87.62064219,41.64780143,,,,-1,,,,,,,
63407,micro,-87.68743127,41.65432466,,,,-1,,,,,,,
63408,gate,-87.6599651,41.75783716,,,,-1,,,,,,,
63409,micro,-87.53915771,41.64216958,,,,-1,,,,,,,
63412,gate,-87.5253047,41.64645958,,,,-1,,,,,,,
63413,micro,-87.69438033,41.82645843,,,,-1,,,,,,,
63414,micro,-87.69282819,41.82649039,,,,-1,,,,,,,
63416,micro,-88.52539959,39.67711468,,,,-1,,,,,,,
63418,gate,-85.1344374,41.35245844,,,,-1,,,,,,,
63419,gate,-87.78450628,41.78381048,,,,-1,,,,,,,
63420,micro,-87.716008,41.82678458,,,,-1,,,,,,,
63421,micro,-87.6710036,40.46921488,,,,-1,,,,,,,
63422,micro,-87.6102668,41.6406962,,,,-1,,,,,,,
63423,micro,-87.56422508,41.68345772,,,,-1,,,,,,,
63424,micro,-87.56430916,41.66778422,,,,-1,,,,,,,
63425,micro,-87.5644142,41.69427678,,,,-1,,,,,,,
63426,micro,-87.66034602,41.82142989,,,,-1,,,,,,,
63427,micro,-87.63276899,41.60615071,,,,-1,,,,,,,
63429,micro,-87.73652487,41.83298298,,,,-1,,,,,,,
63430,micro,-87.63663515,41.82645848,,,,-1,,,,,,,
63431,micro,-87.85570509,41.89026325,,,,-1,,,,,,,
63432,micro,-87.73013601,41.8878329,,,,-1,,,,,,,
63433,micro,-87.72472121,41.88794791,,,,-1,,,,,,,
63434,micro,-87.70697417,41.88825714,,,,-1,,,,,,,
63435,gate,-88.93614885,39.84897647,,,,-1,,,,,,,
63437,micro,-88.64882295,39.90740834,,,,-1,,,,,,,
63438,micro,-88.46250862,39.94431292,,,,-1,,,,,,,
63439,micro,-88.26398355,39.98327718,,,,-1,,,,,,,
63440,micro,-88.26218139,39.98369365,,,,-1,,,,,,,
63442,micro,-88.34568594,39.54748282,,,,-1,,,,,,,
63443,micro,-86.10695783,39.76013841,,,,-1,,,,,,,
63444,micro,-86.10698301,39.75991501,,,,-1,,,,,,,
63445,micro,-86.18205524,39.74681045,,,,-1,,,,,,,
63446,micro,-88.52120214,40.3437621,,,,-1,,,,,,,
63447,micro,-87.61796532,40.13596608,,,,-1,,,,,,,
63448,micro,-87.54674145,41.72206829,,,,-1,,,,,,,
63449,gate,-87.58760099,41.72282821,,,,-1,,,,,,,
63450,micro,-88.94894001,40.15473,,,,-1,,,,,,,
63451,micro,-88.93970251,40.15681811,,,,-1,,,,,,,
63452,micro,-88.23956001,40.57444,,,,-1,,,,,,,
63453,micro,-87.67866288,41.76279441,,,,-1,,,,,,,
63454,micro,-87.54078854,41.71788024,,,,-1,,,,,,,
63455,gate,-87.52879206,41.70811171,,,,-1,,,,,,,
63456,micro,-87.68560905,41.85745952,,,,-1,,,,,,,
63457,micro,-87.67217007,41.85972411,,,,-1,,,,,,,
63459,micro,-88.19950569,41.77834654,,,,-1,,,,,,,
63460,micro,-88.1862646,41.77870469,,,,-1,,,,,,,
63461,micro,-88.26224376,41.7721436,,,,-1,,,,,,,
63462,micro,-88.27383831,41.77041682,,,,-1,,,,,,,
63463,micro,-88.27531085,41.77019752,,,,-1,,,,,,,
63464,gate,-87.63520561,41.78669384,,,,-1,,,,,,,
63465,micro,-87.63527522,41.78936266,,,,-1,,,,,,,
63466,gate,-87.63540661,41.79468572,,,,-1,,,,,,,
63468,gate,-87.63702689,41.85696297,,,,-1,,,,,,,
63469,gate,-87.63701801,41.855078,,,,-1,,,,,,,
63470,micro,-87.91757067,41.80541718,,,,-1,,,,,,,
63472,micro,-87.54594059,41.63110817,,,,-1,,,,,,,
63474,micro,-87.62244551,40.12941579,,,,-1,,,,,,,
63475,micro,-87.62181475,40.130338,,,,-1,,,,,,,
63476,micro,-87.52547612,41.63079909,,,,-1,,,,,,,
63477,micro,-87.71392994,41.80841165,,,,-1,,,,,,,
63478,micro,-87.71385006,41.8068599,,,,-1,,,,,,,
63479,micro,-87.63935763,41.76484798,,,,-1,,,,,,,
63480,gate,-87.63610085,41.81772494,,,,-1,,,,,,,
63483,gate,-87.7394461,41.85056488,,,,-1,,,,,,,
63484,micro,-87.73891878,41.8356044,,,,-1,,,,,,,
63485,micro,-87.73884263,41.83469164,,,,-1,,,,,,,
63486,micro,-87.73853286,41.818859,,,,-1,,,,,,,
63487,micro,-87.73848765,41.81678292,,,,-1,,,,,,,
63488,gate,-87.76473982,41.86990123,,,,-1,,,,,,,
63490,gate,-87.74472155,41.86826596,,,,-1,,,,,,,
63491,micro,-88.15702317,40.3163981,,,,-1,,,,,,,
63492,micro,-88.15781019,40.31452104,,,,-1,,,,,,,
63494,gate,-88.21021543,40.18926898,,,,-1,,,,,,,
63496,micro,-87.77001167,41.83331942,,,,-1,,,,,,,
63497,micro,-88.21164984,41.88347759,,,,-1,,,,,,,
63499,micro,-88.94031095,39.84777375,,,,-1,,,,,,,
63500,micro,-88.38004204,39.47463614,,,,-1,,,,,,,
63501,micro,-88.12538879,40.39169948,,,,-1,,,,,,,
63503,micro,-88.24171594,41.77491388,,,,-1,,,,,,,
63504,micro,-88.17699907,41.4058521,,,,-1,,,,,,,
63505,micro,-88.29122652,39.79846037,,,,-1,,,,,,,
63506,micro,-89.59831098,40.65909786,,,,-1,,,,,,,
63507,micro,-89.59744987,40.6597626,,,,-1,,,,,,,
63508,gate,-89.59588413,40.66098198,,,,-1,,,,,,,
63510,micro,-89.60095622,40.67037686,,,,-1,,,,,,,
